,Unnamed: 0_x,ZIPCODE,CUISINECODE,VIOLCODE,SCORE,CURRENTGRADE,GRADEDATE,Unnamed: 0_y,geocode
127293,203047,10001,3.0,08A,18.0,,,0,"(40.75368539999999, -73.9991637)"
127294,203048,10001,3.0,10B,18.0,,,0,"(40.75368539999999, -73.9991637)"
127295,203049,10001,3.0,99B,18.0,,,0,"(40.75368539999999, -73.9991637)"
127296,203050,10001,3.0,04N,9.0,,,0,"(40.75368539999999, -73.9991637)"
127297,203051,10001,70.0,02G,15.0,,,0,"(40.75368539999999, -73.9991637)"
127298,203052,10001,70.0,08A,46.0,,,0,"(40.75368539999999, -73.9991637)"
127299,203053,10001,70.0,06D,17.0,B,2012-01-17 00:00:00,0,"(40.75368539999999, -73.9991637)"
127300,203649,10001,3.0,10B,5.0,A,2010-10-08 00:00:00,0,"(40.75368539999999, -73.9991637)"
127301,203650,10001,3.0,10B,9.0,,,0,"(40.75368539999999, -73.9991637)"
127302,203651,10001,3.0,06D,37.0,C,2012-06-06 00:00:00,0,"(40.75368539999999, -73.9991637)"
127303,203652,10001,3.0,10F,22.0,B,2013-01-03 00:00:00,0,"(40.75368539999999, -73.9991637)"
127304,203653,10001,70.0,04M,15.0,,,0,"(40.75368539999999, -73.9991637)"
127305,203654,10001,70.0,99B,16.0,B,2010-08-20 00:00:00,0,"(40.75368539999999, -73.9991637)"
127306,203655,10001,70.0,10F,3.0,A,2011-02-01 00:00:00,0,"(40.75368539999999, -73.9991637)"
127307,203776,10001,3.0,06E,15.0,,,0,"(40.75368539999999, -73.9991637)"
127308,203864,10001,70.0,10F,16.0,,,0,"(40.75368539999999, -73.9991637)"
127309,203865,10001,70.0,06D,19.0,,,0,"(40.75368539999999, -73.9991637)"
127310,203866,10001,70.0,04L,16.0,B,2012-11-13 00:00:00,0,"(40.75368539999999, -73.9991637)"
127311,204247,10001,52.0,10I,23.0,,,0,"(40.75368539999999, -73.9991637)"
127312,204248,10001,52.0,16B,,,,0,"(40.75368539999999, -73.9991637)"
127313,204249,10001,52.0,06E,6.0,B,2011-02-14 00:00:00,0,"(40.75368539999999, -73.9991637)"
127314,204250,10001,52.0,02G,17.0,,,0,"(40.75368539999999, -73.9991637)"
127315,204251,10001,52.0,04L,21.0,,,0,"(40.75368539999999, -73.9991637)"
127316,204397,10001,3.0,02G,18.0,,,0,"(40.75368539999999, -73.9991637)"
127317,204398,10001,3.0,10F,5.0,A,2010-10-08 00:00:00,0,"(40.75368539999999, -73.9991637)"
127318,204399,10001,3.0,10B,13.0,,,0,"(40.75368539999999, -73.9991637)"
127319,204400,10001,3.0,04N,22.0,B,2013-01-03 00:00:00,0,"(40.75368539999999, -73.9991637)"
127320,204401,10001,3.0,08A,22.0,B,2013-01-03 00:00:00,0,"(40.75368539999999, -73.9991637)"
127321,204402,10001,70.0,99B,15.0,,,0,"(40.75368539999999, -73.9991637)"
127322,204403,10001,70.0,04N,46.0,,,0,"(40.75368539999999, -73.9991637)"
127323,204404,10001,70.0,06D,46.0,,,0,"(40.75368539999999, -73.9991637)"
127324,204405,10001,70.0,05D,22.0,B,2012-06-01 00:00:00,0,"(40.75368539999999, -73.9991637)"
127325,204406,10001,70.0,10F,16.0,B,2012-11-13 00:00:00,0,"(40.75368539999999, -73.9991637)"
127326,204577,10001,52.0,04A,29.0,,,0,"(40.75368539999999, -73.9991637)"
127327,204966,10001,3.0,02B,35.0,,,0,"(40.75368539999999, -73.9991637)"
127328,205017,10001,53.0,,,,,0,"(40.75368539999999, -73.9991637)"
127329,205018,10001,53.0,02G,47.0,,,0,"(40.75368539999999, -73.9991637)"
127330,205019,10001,53.0,04N,22.0,,,0,"(40.75368539999999, -73.9991637)"
127331,205020,10001,53.0,15K,,,,0,"(40.75368539999999, -73.9991637)"
127332,205021,10001,53.0,06E,33.0,,,0,"(40.75368539999999, -73.9991637)"
127333,205022,10001,53.0,15S,,,,0,"(40.75368539999999, -73.9991637)"
127334,205133,10001,3.0,09C,37.0,,,0,"(40.75368539999999, -73.9991637)"
127335,205134,10001,3.0,02B,55.0,,,0,"(40.75368539999999, -73.9991637)"
127336,205135,10001,3.0,04M,21.0,,,0,"(40.75368539999999, -73.9991637)"
127337,205136,10001,3.0,06F,18.0,,,0,"(40.75368539999999, -73.9991637)"
127338,205841,10001,53.0,02B,55.0,C,2011-03-28 00:00:00,0,"(40.75368539999999, -73.9991637)"
127339,205842,10001,53.0,04N,55.0,C,2011-03-28 00:00:00,0,"(40.75368539999999, -73.9991637)"
127340,205843,10001,53.0,15S,,,,0,"(40.75368539999999, -73.9991637)"
127341,205844,10001,53.0,10F,19.0,,,0,"(40.75368539999999, -73.9991637)"
127342,206055,10001,56.0,08C,31.0,,,0,"(40.75368539999999, -73.9991637)"
127343,206056,10001,56.0,06E,15.0,,,0,"(40.75368539999999, -73.9991637)"
127344,206057,10001,56.0,09C,15.0,,,0,"(40.75368539999999, -73.9991637)"
127345,206058,10001,56.0,10F,15.0,,,0,"(40.75368539999999, -73.9991637)"
127346,206059,10001,56.0,04L,16.0,B,2012-01-18 00:00:00,0,"(40.75368539999999, -73.9991637)"
127347,206060,10001,56.0,10F,16.0,B,2012-01-18 00:00:00,0,"(40.75368539999999, -73.9991637)"
127348,206061,10001,56.0,10B,15.0,,,0,"(40.75368539999999, -73.9991637)"
127349,206062,10001,56.0,02G,30.0,,,0,"(40.75368539999999, -73.9991637)"
127350,206155,10001,52.0,10F,17.0,,,0,"(40.75368539999999, -73.9991637)"
127351,206156,10001,52.0,09B,21.0,,,0,"(40.75368539999999, -73.9991637)"
127352,206266,10001,3.0,04L,12.0,A,2010-10-04 00:00:00,0,"(40.75368539999999, -73.9991637)"
127353,206267,10001,3.0,04H,14.0,,,0,"(40.75368539999999, -73.9991637)"
127354,206268,10001,3.0,10F,10.0,B,2011-11-07 00:00:00,0,"(40.75368539999999, -73.9991637)"
127355,206269,10001,3.0,10B,4.0,B,2012-03-21 00:00:00,0,"(40.75368539999999, -73.9991637)"
127356,206270,10001,3.0,02G,24.0,,,0,"(40.75368539999999, -73.9991637)"
127357,206321,10001,53.0,,20.0,,,0,"(40.75368539999999, -73.9991637)"
127358,206322,10001,53.0,06D,22.0,,,0,"(40.75368539999999, -73.9991637)"
127359,206323,10001,53.0,04H,18.0,,,0,"(40.75368539999999, -73.9991637)"
127360,206324,10001,53.0,04A,20.0,C,2012-09-26 00:00:00,0,"(40.75368539999999, -73.9991637)"
127361,206392,10001,52.0,04L,29.0,,,0,"(40.75368539999999, -73.9991637)"
127362,206899,10001,3.0,04L,13.0,A,2011-01-24 00:00:00,0,"(40.75368539999999, -73.9991637)"
127363,207044,10001,3.0,22C,10.0,A,2010-12-07 00:00:00,0,"(40.75368539999999, -73.9991637)"
127364,207045,10001,3.0,08B,11.0,A,2012-03-07 00:00:00,0,"(40.75368539999999, -73.9991637)"
127365,207046,10001,3.0,02B,20.0,B,2012-07-30 00:00:00,0,"(40.75368539999999, -73.9991637)"
127366,207047,10001,3.0,06A,17.0,,,0,"(40.75368539999999, -73.9991637)"
127367,207048,10001,3.0,02G,18.0,,,0,"(40.75368539999999, -73.9991637)"
127368,207143,10001,56.0,06E,19.0,,,0,"(40.75368539999999, -73.9991637)"
127369,207144,10001,56.0,10H,19.0,,,0,"(40.75368539999999, -73.9991637)"
127370,207145,10001,56.0,02B,33.0,C,2011-03-04 00:00:00,0,"(40.75368539999999, -73.9991637)"
127371,207146,10001,56.0,04A,31.0,,,0,"(40.75368539999999, -73.9991637)"
127372,207147,10001,56.0,04K,31.0,,,0,"(40.75368539999999, -73.9991637)"
127373,207176,10001,3.0,,,,,0,"(40.75368539999999, -73.9991637)"
127374,207177,10001,3.0,04A,28.0,,,0,"(40.75368539999999, -73.9991637)"
127375,207178,10001,3.0,10J,28.0,,,0,"(40.75368539999999, -73.9991637)"
127376,207323,10001,56.0,06D,15.0,B,2011-08-16 00:00:00,0,"(40.75368539999999, -73.9991637)"
127377,207324,10001,56.0,06F,15.0,,,0,"(40.75368539999999, -73.9991637)"
127378,207336,10001,3.0,10B,28.0,,,0,"(40.75368539999999, -73.9991637)"
127379,207337,10001,3.0,08A,12.0,A,2010-10-04 00:00:00,0,"(40.75368539999999, -73.9991637)"
127380,207338,10001,3.0,04H,29.0,,,0,"(40.75368539999999, -73.9991637)"
127381,207383,10001,3.0,04A,16.0,,,0,"(40.75368539999999, -73.9991637)"
127382,207429,10001,56.0,04K,19.0,,,0,"(40.75368539999999, -73.9991637)"
127383,207611,10001,3.0,06D,28.0,,,0,"(40.75368539999999, -73.9991637)"
127384,207612,10001,3.0,10F,28.0,,,0,"(40.75368539999999, -73.9991637)"
127385,207613,10001,3.0,06D,29.0,,,0,"(40.75368539999999, -73.9991637)"
127386,207614,10001,3.0,04L,14.0,B,2012-08-13 00:00:00,0,"(40.75368539999999, -73.9991637)"
127387,207954,10001,3.0,08C,13.0,A,2011-01-24 00:00:00,0,"(40.75368539999999, -73.9991637)"
127388,207985,10001,3.0,06C,10.0,B,2011-05-03 00:00:00,0,"(40.75368539999999, -73.9991637)"
127389,207986,10001,3.0,06C,32.0,,,0,"(40.75368539999999, -73.9991637)"
127390,207987,10001,3.0,06D,8.0,A,2012-12-07 00:00:00,0,"(40.75368539999999, -73.9991637)"
127391,208065,10001,3.0,16B,,,,0,"(40.75368539999999, -73.9991637)"
127392,208066,10001,3.0,16B,,,,0,"(40.75368539999999, -73.9991637)"
127393,208384,10001,3.0,10A,28.0,,,0,"(40.75368539999999, -73.9991637)"
127394,208460,10001,3.0,04C,14.0,,,0,"(40.75368539999999, -73.9991637)"
127395,208461,10001,3.0,04H,8.0,,,0,"(40.75368539999999, -73.9991637)"
127396,208462,10001,3.0,04L,28.0,,,0,"(40.75368539999999, -73.9991637)"
127397,209529,10001,3.0,02G,37.0,,,0,"(40.75368539999999, -73.9991637)"
127398,209530,10001,3.0,06E,37.0,,,0,"(40.75368539999999, -73.9991637)"
127399,209531,10001,3.0,06C,37.0,C,2010-12-16 00:00:00,0,"(40.75368539999999, -73.9991637)"
127400,209532,10001,3.0,04N,39.0,,,0,"(40.75368539999999, -73.9991637)"
127401,209533,10001,3.0,10F,39.0,,,0,"(40.75368539999999, -73.9991637)"
127402,209534,10001,3.0,05D,26.0,C,2012-07-16 00:00:00,0,"(40.75368539999999, -73.9991637)"
127403,209535,10001,3.0,10F,14.0,,,0,"(40.75368539999999, -73.9991637)"
127404,209743,10001,52.0,02G,16.0,B,2011-08-29 00:00:00,0,"(40.75368539999999, -73.9991637)"
127405,210303,10001,52.0,06D,13.0,,,0,"(40.75368539999999, -73.9991637)"
127406,210304,10001,52.0,06D,18.0,C,2011-03-29 00:00:00,0,"(40.75368539999999, -73.9991637)"
127407,210305,10001,52.0,06E,18.0,C,2011-03-29 00:00:00,0,"(40.75368539999999, -73.9991637)"
127408,210306,10001,52.0,,,,,0,"(40.75368539999999, -73.9991637)"
127409,210307,10001,52.0,08A,13.0,A,2011-08-16 00:00:00,0,"(40.75368539999999, -73.9991637)"
127410,210662,10001,3.0,04A,29.0,,,0,"(40.75368539999999, -73.9991637)"
127411,210663,10001,3.0,02G,33.0,,,0,"(40.75368539999999, -73.9991637)"
127412,210664,10001,3.0,10B,7.0,B,2011-07-14 00:00:00,0,"(40.75368539999999, -73.9991637)"
127413,210695,10001,52.0,04C,22.0,,,0,"(40.75368539999999, -73.9991637)"
127414,210696,10001,52.0,10B,16.0,B,2011-08-29 00:00:00,0,"(40.75368539999999, -73.9991637)"
127415,210734,10001,52.0,05F,45.0,,,0,"(40.75368539999999, -73.9991637)"
127416,210735,10001,52.0,16A,,,,0,"(40.75368539999999, -73.9991637)"
127417,210736,10001,52.0,16B,,,,0,"(40.75368539999999, -73.9991637)"
127418,210737,10001,52.0,10F,48.0,,,0,"(40.75368539999999, -73.9991637)"
127419,210738,10001,52.0,10F,13.0,A,2011-12-20 00:00:00,0,"(40.75368539999999, -73.9991637)"
127420,210739,10001,52.0,06C,26.0,B,2013-01-15 00:00:00,0,"(40.75368539999999, -73.9991637)"
127421,210740,10001,52.0,10B,26.0,B,2013-01-15 00:00:00,0,"(40.75368539999999, -73.9991637)"
127422,210757,10001,5.0,06E,65.0,,,0,"(40.75368539999999, -73.9991637)"
127423,210758,10001,5.0,09A,65.0,,,0,"(40.75368539999999, -73.9991637)"
127424,210759,10001,5.0,10G,19.0,,,0,"(40.75368539999999, -73.9991637)"
127425,210760,10001,5.0,04A,16.0,B,2012-04-30 00:00:00,0,"(40.75368539999999, -73.9991637)"
127426,210847,10001,5.0,06C,16.0,B,2012-04-30 00:00:00,0,"(40.75368539999999, -73.9991637)"
127427,210896,10001,52.0,04C,16.0,B,2011-08-29 00:00:00,0,"(40.75368539999999, -73.9991637)"
127428,211075,10001,3.0,03A,39.0,,,0,"(40.75368539999999, -73.9991637)"
127429,211076,10001,3.0,08A,39.0,,,0,"(40.75368539999999, -73.9991637)"
127430,211077,10001,3.0,08B,39.0,,,0,"(40.75368539999999, -73.9991637)"
127431,211078,10001,3.0,02H,18.0,,,0,"(40.75368539999999, -73.9991637)"
127432,211079,10001,3.0,10B,14.0,,,0,"(40.75368539999999, -73.9991637)"
127433,211252,10001,27.0,06C,13.0,A,2011-02-03 00:00:00,0,"(40.75368539999999, -73.9991637)"
127434,211253,10001,27.0,08A,40.0,,,0,"(40.75368539999999, -73.9991637)"
127435,211254,10001,27.0,04N,11.0,A,2011-10-28 00:00:00,0,"(40.75368539999999, -73.9991637)"
127436,211255,10001,27.0,06A,44.0,,,0,"(40.75368539999999, -73.9991637)"
127437,211256,10001,27.0,02B,66.0,,,0,"(40.75368539999999, -73.9991637)"
127438,211257,10001,27.0,06C,66.0,,,0,"(40.75368539999999, -73.9991637)"
127439,211827,10001,3.0,04H,17.0,,,0,"(40.75368539999999, -73.9991637)"
127440,211828,10001,3.0,04H,11.0,A,2011-04-25 00:00:00,0,"(40.75368539999999, -73.9991637)"
127441,211829,10001,3.0,04L,27.0,,,0,"(40.75368539999999, -73.9991637)"
127442,211830,10001,3.0,06D,27.0,,,0,"(40.75368539999999, -73.9991637)"
127443,211831,10001,3.0,10F,27.0,,,0,"(40.75368539999999, -73.9991637)"
127444,211832,10001,3.0,06D,13.0,A,2012-09-10 00:00:00,0,"(40.75368539999999, -73.9991637)"
127445,211851,10001,3.0,10B,29.0,,,0,"(40.75368539999999, -73.9991637)"
127446,211852,10001,3.0,09A,13.0,A,2012-09-24 00:00:00,0,"(40.75368539999999, -73.9991637)"
127447,212008,10001,3.0,04M,33.0,,,0,"(40.75368539999999, -73.9991637)"
127448,212009,10001,3.0,10F,14.0,,,0,"(40.75368539999999, -73.9991637)"
127449,212010,10001,3.0,09B,13.0,A,2012-04-24 00:00:00,0,"(40.75368539999999, -73.9991637)"
127450,212021,10001,3.0,02B,63.0,,,0,"(40.75368539999999, -73.9991637)"
127451,212022,10001,3.0,10B,63.0,,,0,"(40.75368539999999, -73.9991637)"
127452,212023,10001,3.0,99B,63.0,,,0,"(40.75368539999999, -73.9991637)"
127453,212024,10001,3.0,02G,39.0,,,0,"(40.75368539999999, -73.9991637)"
127454,212025,10001,3.0,10F,12.0,A,2012-05-07 00:00:00,0,"(40.75368539999999, -73.9991637)"
127455,212026,10001,3.0,05D,62.0,,,0,"(40.75368539999999, -73.9991637)"
127456,212027,10001,3.0,09B,10.0,B,2013-05-09 00:00:00,0,"(40.75368539999999, -73.9991637)"
127457,212028,10001,3.0,06F,43.0,,,0,"(40.75368539999999, -73.9991637)"
127458,212119,10001,52.0,09C,18.0,C,2011-03-29 00:00:00,0,"(40.75368539999999, -73.9991637)"
127459,212120,10001,52.0,16B,,,,0,"(40.75368539999999, -73.9991637)"
127460,212121,10001,52.0,10H,13.0,A,2011-08-16 00:00:00,0,"(40.75368539999999, -73.9991637)"
127461,212122,10001,52.0,16B,,,,0,"(40.75368539999999, -73.9991637)"
127462,212216,10001,3.0,10F,23.0,,,0,"(40.75368539999999, -73.9991637)"
127463,212283,10001,49.0,20A,12.0,A,2011-02-15 00:00:00,0,"(40.75368539999999, -73.9991637)"
127464,212284,10001,49.0,05H,41.0,C,2011-07-19 00:00:00,0,"(40.75368539999999, -73.9991637)"
127465,212285,10001,49.0,99B,41.0,C,2011-07-19 00:00:00,0,"(40.75368539999999, -73.9991637)"
127466,212286,10001,49.0,10F,11.0,A,2012-10-15 00:00:00,0,"(40.75368539999999, -73.9991637)"
127467,212317,10001,52.0,08A,29.0,,,0,"(40.75368539999999, -73.9991637)"
127468,212334,10001,52.0,08C,7.0,A,2012-07-24 00:00:00,0,"(40.75368539999999, -73.9991637)"
127469,212401,10001,27.0,08C,16.0,,,0,"(40.75368539999999, -73.9991637)"
127470,212402,10001,27.0,10F,16.0,,,0,"(40.75368539999999, -73.9991637)"
127471,212403,10001,27.0,02G,41.0,,,0,"(40.75368539999999, -73.9991637)"
127472,212404,10001,27.0,06D,41.0,,,0,"(40.75368539999999, -73.9991637)"
127473,212405,10001,27.0,06C,12.0,A,2011-11-30 00:00:00,0,"(40.75368539999999, -73.9991637)"
127474,212406,10001,27.0,02B,12.0,A,2012-12-06 00:00:00,0,"(40.75368539999999, -73.9991637)"
127475,212561,10001,52.0,06E,45.0,,,0,"(40.75368539999999, -73.9991637)"
127476,212562,10001,52.0,09B,48.0,,,0,"(40.75368539999999, -73.9991637)"
127477,212563,10001,52.0,06C,29.0,,,0,"(40.75368539999999, -73.9991637)"
127478,212564,10001,52.0,10F,22.0,B,2012-06-12 00:00:00,0,"(40.75368539999999, -73.9991637)"
127479,212655,10001,69.0,10F,21.0,,,0,"(40.75368539999999, -73.9991637)"
127480,212743,10001,3.0,06D,21.0,,,0,"(40.75368539999999, -73.9991637)"
127481,212744,10001,3.0,02G,9.0,A,2011-03-30 00:00:00,0,"(40.75368539999999, -73.9991637)"
127482,212745,10001,3.0,04N,10.0,A,2011-10-13 00:00:00,0,"(40.75368539999999, -73.9991637)"
127483,212746,10001,3.0,04H,29.0,,,0,"(40.75368539999999, -73.9991637)"
127484,212747,10001,3.0,15J,,,,0,"(40.75368539999999, -73.9991637)"
127485,212748,10001,3.0,10I,12.0,A,2012-03-27 00:00:00,0,"(40.75368539999999, -73.9991637)"
127486,212749,10001,3.0,06D,24.0,,,0,"(40.75368539999999, -73.9991637)"
127487,212766,10001,5.0,09C,19.0,,,0,"(40.75368539999999, -73.9991637)"
127488,212767,10001,5.0,10B,2.0,A,2010-12-10 00:00:00,0,"(40.75368539999999, -73.9991637)"
127489,212862,10001,52.0,06B,32.0,,,0,"(40.75368539999999, -73.9991637)"
127490,212863,10001,52.0,06E,15.0,,,0,"(40.75368539999999, -73.9991637)"
127491,212864,10001,52.0,99B,18.0,B,2011-09-14 00:00:00,0,"(40.75368539999999, -73.9991637)"
127492,212865,10001,52.0,02G,41.0,,,0,"(40.75368539999999, -73.9991637)"
127493,212866,10001,52.0,06D,41.0,,,0,"(40.75368539999999, -73.9991637)"
127494,212867,10001,52.0,04M,18.0,,,0,"(40.75368539999999, -73.9991637)"
127495,212868,10001,52.0,08A,27.0,B,2012-06-25 00:00:00,0,"(40.75368539999999, -73.9991637)"
127496,212869,10001,52.0,10F,19.0,,,0,"(40.75368539999999, -73.9991637)"
127497,212929,10001,3.0,06D,25.0,C,2012-04-30 00:00:00,0,"(40.75368539999999, -73.9991637)"
127498,212938,10001,3.0,10B,16.0,,,0,"(40.75368539999999, -73.9991637)"
127499,212939,10001,3.0,04A,63.0,,,0,"(40.75368539999999, -73.9991637)"
127500,212940,10001,3.0,06F,62.0,,,0,"(40.75368539999999, -73.9991637)"
127501,212941,10001,3.0,02B,43.0,,,0,"(40.75368539999999, -73.9991637)"
127502,212986,10001,3.0,10F,10.0,A,2010-12-07 00:00:00,0,"(40.75368539999999, -73.9991637)"
127503,212987,10001,3.0,02G,37.0,,,0,"(40.75368539999999, -73.9991637)"
127504,212988,10001,3.0,08A,55.0,,,0,"(40.75368539999999, -73.9991637)"
127505,212989,10001,3.0,06F,21.0,,,0,"(40.75368539999999, -73.9991637)"
127506,212990,10001,3.0,10B,20.0,B,2012-07-30 00:00:00,0,"(40.75368539999999, -73.9991637)"
127507,212991,10001,3.0,06D,17.0,,,0,"(40.75368539999999, -73.9991637)"
127508,213098,10001,3.0,10B,11.0,A,2011-04-25 00:00:00,0,"(40.75368539999999, -73.9991637)"
127509,213102,10001,3.0,02G,16.0,,,0,"(40.75368539999999, -73.9991637)"
127510,213103,10001,3.0,02G,13.0,A,2011-08-16 00:00:00,0,"(40.75368539999999, -73.9991637)"
127511,213104,10001,3.0,06C,7.0,A,2011-12-12 00:00:00,0,"(40.75368539999999, -73.9991637)"
127512,213105,10001,3.0,04M,62.0,,,0,"(40.75368539999999, -73.9991637)"
127513,213106,10001,3.0,10F,43.0,,,0,"(40.75368539999999, -73.9991637)"
127514,213503,10001,3.0,10F,13.0,A,2011-05-24 00:00:00,0,"(40.75368539999999, -73.9991637)"
127515,213504,10001,3.0,06E,13.0,A,2012-02-29 00:00:00,0,"(40.75368539999999, -73.9991637)"
127516,213669,10001,52.0,02B,12.0,A,2011-04-21 00:00:00,0,"(40.75368539999999, -73.9991637)"
127517,213670,10001,52.0,03B,28.0,,,0,"(40.75368539999999, -73.9991637)"
127518,213671,10001,52.0,08A,30.0,,,0,"(40.75368539999999, -73.9991637)"
127519,213871,10001,62.0,06E,12.0,,,0,"(40.75368539999999, -73.9991637)"
127520,213872,10001,62.0,08A,39.0,,,0,"(40.75368539999999, -73.9991637)"
127521,213873,10001,62.0,10F,21.0,B,2011-08-22 00:00:00,0,"(40.75368539999999, -73.9991637)"
127522,213874,10001,62.0,06C,7.0,,,0,"(40.75368539999999, -73.9991637)"
127523,213875,10001,62.0,10A,7.0,,,0,"(40.75368539999999, -73.9991637)"
127524,213876,10001,62.0,08A,33.0,,,0,"(40.75368539999999, -73.9991637)"
127525,213877,10001,62.0,04N,18.0,B,2012-11-23 00:00:00,0,"(40.75368539999999, -73.9991637)"
127526,213977,10001,69.0,09C,3.0,A,2010-12-14 00:00:00,0,"(40.75368539999999, -73.9991637)"
127527,213978,10001,69.0,10F,3.0,A,2011-12-07 00:00:00,0,"(40.75368539999999, -73.9991637)"
127528,213979,10001,69.0,06C,7.0,A,2012-04-18 00:00:00,0,"(40.75368539999999, -73.9991637)"
127529,214098,10001,3.0,10F,25.0,,,0,"(40.75368539999999, -73.9991637)"
127530,214099,10001,3.0,06A,12.0,A,2011-10-31 00:00:00,0,"(40.75368539999999, -73.9991637)"
127531,214386,10001,69.0,10B,25.0,,,0,"(40.75368539999999, -73.9991637)"
127532,214387,10001,69.0,10B,15.0,,,0,"(40.75368539999999, -73.9991637)"
127533,214637,10001,49.0,10B,16.0,,,0,"(40.75368539999999, -73.9991637)"
127534,214638,10001,49.0,10F,12.0,A,2011-02-15 00:00:00,0,"(40.75368539999999, -73.9991637)"
127535,214639,10001,49.0,04J,41.0,C,2011-07-19 00:00:00,0,"(40.75368539999999, -73.9991637)"
127536,214640,10001,49.0,02G,12.0,A,2011-11-02 00:00:00,0,"(40.75368539999999, -73.9991637)"
127537,214740,10001,3.0,02B,13.0,A,2012-02-29 00:00:00,0,"(40.75368539999999, -73.9991637)"
127538,214786,10001,14.0,10H,5.0,A,2011-07-28 00:00:00,0,"(40.75368539999999, -73.9991637)"
127539,214821,10001,27.0,08A,9.0,,,0,"(40.75368539999999, -73.9991637)"
127540,214822,10001,27.0,10F,8.0,A,2011-02-28 00:00:00,0,"(40.75368539999999, -73.9991637)"
127541,214823,10001,27.0,05D,56.0,,,0,"(40.75368539999999, -73.9991637)"
127542,214824,10001,27.0,06E,7.0,A,2011-07-28 00:00:00,0,"(40.75368539999999, -73.9991637)"
127543,214825,10001,27.0,10B,17.0,,,0,"(40.75368539999999, -73.9991637)"
127544,214826,10001,27.0,02G,17.0,B,2012-04-23 00:00:00,0,"(40.75368539999999, -73.9991637)"
127545,214827,10001,27.0,09A,12.0,A,2012-12-06 00:00:00,0,"(40.75368539999999, -73.9991637)"
127546,214911,10001,3.0,04H,24.0,,,0,"(40.75368539999999, -73.9991637)"
127547,214912,10001,3.0,06D,13.0,A,2011-05-24 00:00:00,0,"(40.75368539999999, -73.9991637)"
127548,214913,10001,3.0,10H,13.0,A,2011-05-24 00:00:00,0,"(40.75368539999999, -73.9991637)"
127549,215088,10001,3.0,22A,9.0,A,2011-03-30 00:00:00,0,"(40.75368539999999, -73.9991637)"
127550,215089,10001,3.0,08A,10.0,A,2011-10-13 00:00:00,0,"(40.75368539999999, -73.9991637)"
127551,215090,10001,3.0,15I,,,,0,"(40.75368539999999, -73.9991637)"
127552,215091,10001,3.0,04H,22.0,,,0,"(40.75368539999999, -73.9991637)"
127553,215140,10001,48.0,08A,17.0,B,2010-12-07 00:00:00,0,"(40.75368539999999, -73.9991637)"
127554,215141,10001,48.0,02B,27.0,,,0,"(40.75368539999999, -73.9991637)"
127555,215142,10001,48.0,06D,11.0,B,2011-08-09 00:00:00,0,"(40.75368539999999, -73.9991637)"
127556,215143,10001,48.0,10F,41.0,,,0,"(40.75368539999999, -73.9991637)"
127557,215144,10001,48.0,02G,13.0,A,2012-07-05 00:00:00,0,"(40.75368539999999, -73.9991637)"
127558,215145,10001,48.0,06E,13.0,A,2012-07-05 00:00:00,0,"(40.75368539999999, -73.9991637)"
127559,215157,10001,48.0,22C,23.0,,,0,"(40.75368539999999, -73.9991637)"
127560,215158,10001,48.0,06C,11.0,B,2011-08-09 00:00:00,0,"(40.75368539999999, -73.9991637)"
127561,215159,10001,48.0,10E,41.0,,,0,"(40.75368539999999, -73.9991637)"
127562,215262,10001,52.0,06D,32.0,,,0,"(40.75368539999999, -73.9991637)"
127563,215263,10001,52.0,04L,15.0,,,0,"(40.75368539999999, -73.9991637)"
127564,215264,10001,52.0,02B,20.0,B,2011-02-08 00:00:00,0,"(40.75368539999999, -73.9991637)"
127565,215265,10001,52.0,10F,39.0,,,0,"(40.75368539999999, -73.9991637)"
127566,215266,10001,52.0,04N,18.0,B,2011-09-14 00:00:00,0,"(40.75368539999999, -73.9991637)"
127567,215267,10001,52.0,04N,41.0,,,0,"(40.75368539999999, -73.9991637)"
127568,215318,10001,82.0,04L,30.0,,,0,"(40.75368539999999, -73.9991637)"
127569,215319,10001,82.0,04K,22.0,C,2013-06-10 00:00:00,0,"(40.75368539999999, -73.9991637)"
127570,215419,10001,52.0,04M,27.0,B,2012-06-25 00:00:00,0,"(40.75368539999999, -73.9991637)"
127571,215420,10001,52.0,02G,19.0,,,0,"(40.75368539999999, -73.9991637)"
127572,215421,10001,52.0,08A,19.0,,,0,"(40.75368539999999, -73.9991637)"
127573,215422,10001,52.0,10B,12.0,,,0,"(40.75368539999999, -73.9991637)"
127574,215514,10001,39.0,10F,9.0,A,2012-01-03 00:00:00,0,"(40.75368539999999, -73.9991637)"
127575,215967,10001,69.0,04M,25.0,,,0,"(40.75368539999999, -73.9991637)"
127576,215968,10001,69.0,10F,2.0,A,2011-12-13 00:00:00,0,"(40.75368539999999, -73.9991637)"
127577,215969,10001,69.0,06F,15.0,,,0,"(40.75368539999999, -73.9991637)"
127578,215970,10001,69.0,08C,8.0,A,2012-10-22 00:00:00,0,"(40.75368539999999, -73.9991637)"
127579,216010,10001,52.0,04H,19.0,,,0,"(40.75368539999999, -73.9991637)"
127580,216011,10001,52.0,04H,11.0,A,2011-09-01 00:00:00,0,"(40.75368539999999, -73.9991637)"
127581,216012,10001,52.0,02B,30.0,,,0,"(40.75368539999999, -73.9991637)"
127582,216013,10001,52.0,06D,30.0,,,0,"(40.75368539999999, -73.9991637)"
127583,216014,10001,52.0,10B,30.0,,,0,"(40.75368539999999, -73.9991637)"
